"UniProt1","UniProt2","symbol1","symbol2","evidence type"
"Q02930","Q15759","CREB5","MAPK11","pred"
"Q03135","Q676U5","CAV1","ATG16L1","pred"
"Q03135","Q9HC29","CAV1","NOD2","pred"
"Q04206","Q9HC29","RELA","NOD2","exp"
"Q04724","Q8NI17","TLE1","IL31RA","pred"
"Q04724","Q9HC29","TLE1","NOD2","exp"
"Q04756","Q92619","HGFAC","ARHGAP45","pred"
"Q04759","Q9Y2R2","PRKCQ","PTPN22","pred"
"Q04864","Q9HC29","REL","NOD2","pred"
"Q04941","Q8IV20","PLP2","LACC1","exp"
"Q05209","Q9Y2R2","PTPN12","PTPN22","pred"
"Q05397","Q9Y2R2","PTK2","PTPN22","pred"
"Q05586","Q676U5","GRIN1","ATG16L1","ortho;pred"
"Q05655","Q9HC29","PRKCD","NOD2","pred"
"Q05655","Q9Y2R2","PRKCD","PTPN22","exp;pred"
"Q06124","Q8NI17","PTPN11","IL31RA","pred"
"Q06124","Q9Y2R2","PTPN11","PTPN22","pred"
"Q06187","Q9HC29","BTK","NOD2","pred"
"Q06187","Q9Y2R2","BTK","PTPN22","pred"
"Q06323","Q9HC29","PSME1","NOD2","pred"
"Q06643","Q9HC29","LTB","NOD2","pred"
"Q06643","Q9UNG2","LTB","TNFSF18","pred"
"Q07325","Q5VWK5","CXCL9","IL23R","pred"
"Q07666","Q9Y2R2","KHDRBS1","PTPN22","pred"
"Q07817","Q9HC29","BCL2L1","NOD2","pred"
"Q07912","Q676U5","TNK2","ATG16L1","exp"
"Q07912","Q92619","TNK2","ARHGAP45","pred"
"Q07912","Q9Y2R2","TNK2","PTPN22","pred"
"Q08050","Q9HC29","FOXM1","NOD2","pred"
"Q08116","Q9HC29","RGS1","NOD2","pred"
"Q08881","Q9Y2R2","ITK","PTPN22","pred"
"Q09028","Q676U5","RBBP4","ATG16L1","pred"
"Q09161","Q17RY0","NCBP1","CPEB4","pred"
"Q09472","Q5VWK5","EP300","IL23R","ortho"
"Q09472","Q9HC29","EP300","NOD2","pred"
"Q10471","Q9HC29","GALNT2","NOD2","exp"
"Q10981","Q8IUH5","FUT2","ZDHHC17","exp"
"Q10981","Q9NVU0","FUT2","POLR3E","pred"
"Q12778","Q5VWK5","FOXO1","IL23R","ortho"
"Q12800","Q676U5","TFCP2","ATG16L1","pred"
"Q12802","Q7Z699","AKAP13","SPRED1","pred"
"Q12802","Q92619","AKAP13","ARHGAP45","pred"
"Q12805","Q9UNG2","EFEMP1","TNFSF18","pred"
"Q12866","Q9Y2R2","MERTK","PTPN22","pred"
"Q12879","Q676U5","GRIN2A","ATG16L1","pred"
"Q12913","Q9Y2R2","PTPRJ","PTPN22","pred"
"Q12923","Q9Y2R2","PTPN13","PTPN22","pred"
"Q12929","Q9Y2R2","EPS8","PTPN22","pred"
"Q12933","Q676U5","TRAF2","ATG16L1","pred"
"Q12933","Q9UNG2","TRAF2","TNFSF18","pred"
"Q12947","Q9UKF2","FOXF2","ADAM30","exp"
"Q13007","Q5VWK5","IL24","IL23R","pred"
"Q13043","Q9Y2R2","STK4","PTPN22","pred"
"Q13075","Q9HC29","NAIP","NOD2","pred"
"Q13077","Q9UNG2","TRAF1","TNFSF18","pred"
"Q13077","Q9Y2R2","TRAF1","PTPN22","pred"
"Q13094","Q92619","LCP2","ARHGAP45","pred"
"Q13094","Q9Y2R2","LCP2","PTPN22","pred"
"Q13114","Q9HC29","TRAF3","NOD2","pred"
"Q13114","Q9UNG2","TRAF3","TNFSF18","pred"
"Q13114","Q9Y2R2","TRAF3","PTPN22","exp"
"Q13131","Q9Y2R2","PRKAA1","PTPN22","pred"
"Q13148","Q17RY0","TARDBP","CPEB4","pred"
"Q13153","Q92619","PAK1","ARHGAP45","pred"
"Q13158","Q676U5","FADD","ATG16L1","ortho;pred"
"Q13158","Q9HC29","FADD","NOD2","pred"
"Q13191","Q9HC29","CBLB","NOD2","pred"
"Q13191","Q9Y2R2","CBLB","PTPN22","pred"
"Q13228","Q8IV20","SELENBP1","LACC1","exp"
"Q13228","Q8NI17","SELENBP1","IL31RA","exp"
"Q13233","Q7Z699","MAP3K1","SPRED1","pred"
"Q13239","Q92619","SLA","ARHGAP45","pred"
"Q13263","Q8IV20","TRIM28","LACC1","exp"
"Q13283","Q17RY0","G3BP1","CPEB4","pred"
"Q13322","Q7Z699","GRB10","SPRED1","pred"
"Q13322","Q9Y2R2","GRB10","PTPN22","pred"
"Q13332","Q9Y2R2","PTPRS","PTPN22","pred"
"Q13342","Q13526","SP140","PIN1","exp"
"Q13342","Q9NS71","SP140","GKN1","pred"
"Q13342","Q8IXJ6","SP140","SIRT2","exp"
"Q13342","Q9UL46","SP140","PSME2","pred"
"Q13342","Q5JNW7","SP140","PSMB8","pred"
"Q13342","Q9NQT8","SP140","KIF13B","pred"
"Q13342","Q99460","SP140","PSMD1","pred"
"Q13342","Q92530","SP140","PSMF1","pred"
"Q13342","Q92985","SP140","IRF7","pred"
"Q13342","Q9Y6P5","SP140","SESN1","pred"
"Q13387","Q7Z699","MAPK8IP2","SPRED1","pred"
"Q13387","Q9HC29","MAPK8IP2","NOD2","pred"
"Q13402","Q9HC29","MYO7A","NOD2","pred"
"Q13443","Q9UKF2","ADAM9","ADAM30","pred"
"Q13444","Q9Y2R2","ADAM15","PTPN22","pred"
"Q13489","Q9HC29","BIRC3","NOD2","exp;pred"
"Q13490","Q9HC29","BIRC2","NOD2","exp;pred"
"Q13501","Q676U5","SQSTM1","ATG16L1","ortho;pred"
"Q13501","Q9HC29","SQSTM1","NOD2","exp;pred"
"Q13501","Q9Y2R2","SQSTM1","PTPN22","pred"
"Q13546","Q9HC29","RIPK1","NOD2","exp;pred"
"Q13547","Q86VZ6","HDAC1","JAZF1","pred"
"Q13571","Q92619","LAPTM5","ARHGAP45","pred"
"Q13586","Q9HC29","STIM1","NOD2","pred"
"Q13637","Q92619","RAB32","ARHGAP45","ortho"
"Q13651","Q92619","IL10RA","ARHGAP45","pred"
"Q13685","Q9HC29","AAMP","NOD2","exp"
"Q13748","Q9HC29","TUBA3C;TUBA3D","NOD2","pred"
"Q13901","Q5VWK5","C1D","IL23R","exp"
"Q13976","Q9Y2R2","PRKG1","PTPN22","pred"
"Q14005","Q9HC29","IL16","NOD2","pred"
"Q14088","Q676U5","RAB33A","ATG16L1","exp;ortho;pred"
"Q14116","Q9HC29","IL18","NOD2","pred"
"Q14134","Q8NI17","TRIM29","IL31RA","exp"
"Q14155","Q9HC29","ARHGEF7","NOD2","exp"
"Q14213","Q9HC29","EBI3","NOD2","pred"
"Q14258","Q7Z699","TRIM25","SPRED1","exp"
"Q14289","Q9Y2R2","PTK2B","PTPN22","pred"
"Q14457","Q676U5","BECN1","ATG16L1","exp;pred"
"Q14573","Q676U5","ITPR3","ATG16L1","pred"
"Q14596","Q676U5","NBR1","ATG16L1","pred"
"Q14626","Q8NI17","IL11RA","IL31RA","pred"
"Q14653","Q9HC29","IRF3","NOD2","pred"
"Q14746","Q5VWK5","COG2","IL23R","pred"
"Q14761","Q92619","PTPRCAP","ARHGAP45","pred"
"Q14774","Q9HC29","HLX","NOD2","pred"
"Q14790","Q9HC29","CASP8","NOD2","pred"
"Q14956","Q8NI17","GPNMB","IL31RA","exp"
"Q14CB8","Q92619","ARHGAP19","ARHGAP45","pred"
"Q15005","Q9UKF2","SPCS2","ADAM30","exp"
"Q15007","Q8IV20","WTAP","LACC1","exp"
"Q15011","Q7Z699","HERPUD1","SPRED1","pred"
"Q15011","Q9HC29","HERPUD1","NOD2","pred"
"Q15013","Q9Y2R2","MAD2L1BP","PTPN22","exp"
"Q15014","Q86VZ6","MORF4L2","JAZF1","exp"
"Q15027","Q9HC29","ACAP1","NOD2","exp;pred"
"Q15080","Q9HC29","NCF4","NOD2","pred"
"Q15109","Q8NI17","AGER","IL31RA","pred"
"Q15109","Q9HC29","AGER","NOD2","pred"
"Q15256","Q9Y2R2","PTPRR","PTPN22","pred"
"Q15262","Q9Y2R2","PTPRK","PTPN22","pred"
"Q15286","Q676U5","RAB35","ATG16L1","exp;ortho;pred"
"Q15293","Q9Y2R2","RCN1","PTPN22","exp"
"Q15303","Q9Y2R2","ERBB4","PTPN22","pred"
"Q15323","Q92619","KRT31","ARHGAP45","pred"
"Q15366","Q9HC29","PCBP2","NOD2","pred"
"Q15386","Q17RY0","UBE3C","CPEB4","exp"
"Q15399","Q9HC29","TLR1","NOD2","pred"
"Q15435","Q7Z699","PPP1R7","SPRED1","exp"
"Q15459","Q676U5","SF3A1","ATG16L1","pred"
"Q15465","Q8NI17","SHH","IL31RA","pred"
"Q15569","Q7Z699","TESK1","SPRED1","exp"
"Q15628","Q9HC29","TRADD","NOD2","pred"
"Q15633","Q7Z699","TARBP2","SPRED1","pred"
"Q15633","Q9HC29","TARBP2","NOD2","pred"
"Q15643","Q676U5","TRIP11","ATG16L1","exp"
"Q15669","Q92619","RHOH","ARHGAP45","pred"
"Q15678","Q9Y2R2","PTPN14","PTPN22","pred"
"Q15714","Q7Z699","TSC22D1","SPRED1","exp"
"Q15717","Q676U5","ELAVL1","ATG16L1","exp"
"Q15717","Q7Z699","ELAVL1","SPRED1","exp"
"Q15811","Q9HC29","ITSN1","NOD2","pred"
"Q15848","Q8NI17","ADIPOQ","IL31RA","pred"
"Q15848","Q9UNG2","ADIPOQ","TNFSF18","pred"
"Q15942","Q7Z699","ZYX","SPRED1","pred"
"Q16270","Q9HC29","IGFBP7","NOD2","pred"
"Q16512","Q9HC29","PKN1","NOD2","pred"
"Q16531","Q8IV20","DDB1","LACC1","exp"
"Q16537","Q9HC29","PPP2R5E","NOD2","exp"
"Q16539","Q9HC29","MAPK14","NOD2","exp"
"Q16576","Q8IV20","RBBP7","LACC1","exp"
"Q16581","Q9HC29","C3AR1","NOD2","pred"
"Q16623","Q676U5","STX1A","ATG16L1","pred"
"Q16644","Q9Y2R2","MAPKAPK3","PTPN22","pred"
"Q16653","Q9HC29","MOG","NOD2","pred"
"Q16665","Q5VWK5","HIF1A","IL23R","ortho"
"Q16665","Q9HC29","HIF1A","NOD2","pred"
"Q16666","Q8NI17","IFI16","IL31RA","pred"
"Q16666","Q9HC29","IFI16","NOD2","pred"
"Q16690","Q9Y2R2","DUSP5","PTPN22","pred"
"Q16760","Q7Z699","DGKD","SPRED1","pred"
"Q16760","Q9HC29","DGKD","NOD2","pred"
"Q16777","Q8IV20","HIST2H2AC","LACC1","exp"
"Q16795","Q9Y2R2","NDUFA9","PTPN22","exp"
"Q16825","Q9Y2R2","PTPN21","PTPN22","pred"
"Q16827","Q9Y2R2","PTPRO","PTPN22","pred"
"Q16828","Q7Z699","DUSP6","SPRED1","pred"
"Q16849","Q9Y2R2","PTPRN","PTPN22","pred"
"Q16851","Q9Y2R2","UGP2","PTPN22","pred"
"Q16873","Q9HC29","LTC4S","NOD2","pred"
"Q17RY0","Q9C091","CPEB4","GREB1L","pred"
"Q17RY0","Q9H4B6","CPEB4","SAV1","exp"
"Q17RY0","Q8WXA9","CPEB4","SREK1","pred"
"Q17RY0","Q9H6Z9","CPEB4","EGLN3","exp"
"Q17RY0","Q9BZB8","CPEB4","CPEB1","exp"
"Q17RY0","Q96BT7","CPEB4","ALKBH8","pred"
"Q17RY0","Q92804","CPEB4","TAF15","pred"
"Q17RY0","Q96A72","CPEB4","MAGOHB","pred"
"Q17RY0","Q17RY0","CPEB4","CPEB4","exp"
"Q17RY0","Q8IXT5","CPEB4","RBM12B","pred"
"Q29980","Q9HC29","MICB","NOD2","pred"
"Q29980","Q9Y2R2","MICB","PTPN22","pred"
"Q29983","Q9HC29","MICA","NOD2","pred"
"Q2KHM9","Q9Y2R2","KIAA0753","PTPN22","exp"
"Q2M1P5","Q9Y2R2","KIF7","PTPN22","exp"
"Q2MJR0","Q7Z699","SPRED3","SPRED1","pred"
"Q309B1","Q9HC29","TRIM16L","NOD2","pred"
"Q495A1","Q8NI17","TIGIT","IL31RA","pred"
"Q495A1","Q9HC29","TIGIT","NOD2","pred"
"Q4JDL3","Q9Y2R2","PTPN20","PTPN22","pred"
"Q4LE39","Q8IV20","ARID4B","LACC1","exp"
"Q504T8","Q7Z699","MIDN","SPRED1","pred"
"Q53H12","Q8IV20","AGK","LACC1","exp"
"Q53QZ3","Q8N103","ARHGAP15","TAGAP","pred"
"Q53QZ3","Q92619","ARHGAP15","ARHGAP45","pred"
"Q5EFE5","Q8IV20","Anti-RhD monoclonal T125 gamma1 heavy chain","LACC1","exp"
"Q5EG05","Q9HC29","CARD16","NOD2","pred"
"Q5JW98","Q8IV20","CALHM4","LACC1","exp"
"Q5JW98","Q8NI17","CALHM4","IL31RA","exp"
"Q5KU26","Q676U5","COLEC12","ATG16L1","exp"
"Q5MNZ9","Q676U5","WIPI1","ATG16L1","pred"
"Q5PSV4","Q8IV20","BRMS1L","LACC1","exp"
"Q5SXM2","Q676U5","SNAPC4","ATG16L1","exp"
"Q5TEC6","Q8IV20","HIST2H3PS2","LACC1","exp"
"Q5VWK5","Q9HBH1","IL23R","PDF","pred"
"Q5VWK5","Q9NYM9","IL23R","BET1L","pred"
"Q5VWK5","Q96JB2","IL23R","COG3","pred"
"Q5VWK5","Q9UHD0","IL23R","IL19","pred"
"Q5VWK5","Q9Y693","IL23R","LHFPL6","pred"
"Q5VWK5","Q9UP83","IL23R","COG5","pred"
"Q5VWK5","Q8WTW3","IL23R","COG1","pred"
"Q5VWK5","Q9H4A6","IL23R","GOLPH3","pred"
"Q5VWK5","Q9NPF7","IL23R","IL23A","exp;pred"
"Q5XLA6","Q9HC29","CARD17","NOD2","pred"
"Q5ZPR3","Q8NI17","CD276","IL31RA","pred"
"Q5ZPR3","Q9HC29","CD276","NOD2","pred"
"Q674R7","Q8IV20","ATG9B","LACC1","exp"
"Q676U5","Q96GC9","ATG16L1","VMP1","pred"
"Q676U5","Q9H0R8","ATG16L1","GABARAPL1","exp"
"Q676U5","Q8NAA4","ATG16L1","ATG16L2","pred"
"Q676U5","Q9BXW4","ATG16L1","MAP1LC3C","exp;pred"
"Q676U5","Q9H2C0","ATG16L1","GAN","exp"
"Q676U5","Q9P2Y5","ATG16L1","UVRAG","pred"
"Q676U5","Q9BUJ2","ATG16L1","HNRNPUL1","pred"
"Q676U5","Q7Z3C6","ATG16L1","ATG9A","pred"
"Q676U5","Q9HBM1","ATG16L1","SPC25","exp"
"Q676U5","Q86WG5","ATG16L1","SBF2","pred"
"Q676U5","Q8NEB9","ATG16L1","PIK3C3","pred"
"Q676U5","Q9C0C7","ATG16L1","AMBRA1","pred"
"Q676U5","Q99832","ATG16L1","CCT7","exp"
"Q676U5","Q9BSB4","ATG16L1","ATG101","exp;pred"
"Q676U5","Q9H2V7","ATG16L1","SPNS1","pred"
"Q676U5","Q96CS2","ATG16L1","HAUS1","pred"
"Q676U5","Q9UKT4","ATG16L1","FBXO5","pred"
"Q676U5","Q9GZQ8","ATG16L1","MAP1LC3B","exp;pred"
"Q676U5","Q9HC29","ATG16L1","NOD2","exp"
"Q676U5","Q9P2J5","ATG16L1","LARS","pred"
"Q676U5","Q9H082","ATG16L1","RAB33B","exp;ortho;pred"
"Q676U5","Q8IZQ1","ATG16L1","WDFY3","exp;pred"
"Q676U5","Q9H1Y0","ATG16L1","ATG5","exp;ortho;pred"
"Q676U5","Q8WXF8","ATG16L1","DEDD2","exp"
"Q676U5","Q96DT6","ATG16L1","ATG4C","pred"
"Q676U5","Q8IY31","ATG16L1","IFT20","ortho"
"Q676U5","Q9UMS6","ATG16L1","SYNPO2","exp"
"Q676U5","Q6P1K2","ATG16L1","PMF1","exp"
"Q676U5","Q99729","ATG16L1","HNRNPAB","pred"
"Q676U5","Q9BYX4","ATG16L1","IFIH1","pred"
"Q676U5","Q9UHY7","ATG16L1","ENOPH1","pred"
"Q676U5","Q9BXS4","ATG16L1","TMEM59","exp"
"Q676U5","Q9Y4P8","ATG16L1","WIPI2","exp;pred"
"Q676U5","Q9Y239","ATG16L1","NOD1","exp"
"Q676U5","Q8TDY2","ATG16L1","RB1CC1","exp;ortho;pred"
"Q676U5","Q9H492","ATG16L1","MAP1LC3A","ortho;pred"
"Q676U5","Q9UBU9","ATG16L1","NXF1","exp"
"Q676U5","Q7Z6L1","ATG16L1","TECPR1","exp;pred"
"Q676U5","Q8NB90","ATG16L1","SPATA5","exp"
"Q676U5","Q96CW1","ATG16L1","AP2M1","exp"
"Q676U5","Q9HD42","ATG16L1","CHMP1A","pred"
"Q676U5","Q9P2K8","ATG16L1","EIF2AK4","pred"
"Q676U5","Q9NT62","ATG16L1","ATG3","exp;pred"
"Q676U5","Q9UIL1","ATG16L1","SCOC","exp"
"Q676U5","Q9Y6K9","ATG16L1","IKBKG","exp"
"Q676U5","Q96LA8","ATG16L1","PRMT6","exp"
"Q676U5","Q9Y228","ATG16L1","TRAF3IP3","exp"
"Q676U5","Q9HCE1","ATG16L1","MOV10","exp"
"Q676U5","Q969Q5","ATG16L1","RAB24","pred"
"Q676U5","Q9H0Y0","ATG16L1","ATG10","pred"
"Q676U5","Q7Z434","ATG16L1","MAVS","exp;pred"
"Q676U5","Q9NZZ3","ATG16L1","CHMP5","pred"
"Q676U5","Q676U5","ATG16L1","ATG16L1","exp;ortho"
"Q676U5","Q70UQ0","ATG16L1","IKBIP","exp"
"Q676U5","Q9UBP0","ATG16L1","SPAST","pred"
"Q68EM7","Q8N103","ARHGAP17","TAGAP","pred"
"Q68EM7","Q92619","ARHGAP17","ARHGAP45","pred"
"Q6DKK2","Q7Z699","TTC19","SPRED1","exp"
"Q6MZM0","Q8IV20","HEPHL1","LACC1","exp"
"Q6MZM0","Q8NI17","HEPHL1","IL31RA","exp"
"Q6N093","Q8IV20","DKFZp686I04196","LACC1","exp"
"Q6P4A7","Q9Y2R2","SFXN4","PTPN22","exp"
"Q6P4A8","Q8NI17","PLBD1","IL31RA","exp"
"Q6P9H4","Q9HC29","CNKSR3","NOD2","pred"
"Q6PIZ9","Q9Y2R2","TRAT1","PTPN22","pred"
"Q6UWB1","Q8NI17","IL27RA","IL31RA","pred"
"Q6UWB1","Q9HC29","IL27RA","NOD2","pred"
"Q6UWP7","Q9UKF2","LCLAT1","ADAM30","exp"
"Q6UX06","Q9HC29","OLFM4","NOD2","exp;ortho"
"Q6UX53","Q9UKF2","METTL7B","ADAM30","exp"
"Q6UXL0","Q8NI17","IL20RB","IL31RA","pred"
"Q6UXL0","Q9HC29","IL20RB","NOD2","pred"
"Q6UXS9","Q9HC29","CASP12","NOD2","exp;pred"
"Q70CQ3","Q9UKF2","USP30","ADAM30","exp"
"Q70J99","Q9HC29","UNC13D","NOD2","pred"
"Q76I76","Q9Y2R2","SSH2","PTPN22","pred"
"Q7L1T6","Q9HC29","CYB5R4","NOD2","pred"
"Q7L5N1","Q9HC29","COPS6","NOD2","exp"
"Q7L7X3","Q86VZ6","TAOK1","JAZF1","pred"
"Q7Z3T8","Q9HC29","ZFYVE16","NOD2","pred"
"Q7Z417","Q8IV20","NUFIP2","LACC1","exp"
"Q7Z5H3","Q8N103","ARHGAP22","TAGAP","pred"
"Q7Z5H3","Q92619","ARHGAP22","ARHGAP45","pred"
"Q7Z698","Q7Z699","SPRED2","SPRED1","pred"
"Q7Z699","Q9HCM4","SPRED1","EPB41L5","pred"
"Q7Z699","Q9NS68","SPRED1","TNFRSF19","pred"
"Q7Z699","Q9UJ70","SPRED1","NAGK","exp"
"Q7Z699","Q9P212","SPRED1","PLCE1","pred"
"Q7Z699","Q9BPY3","SPRED1","FAM118B","exp"
"Q7Z699","Q9H7P9","SPRED1","PLEKHG2","pred"
"Q7Z699","Q96M96","SPRED1","FGD4","pred"
"Q7Z699","Q9UPQ3","SPRED1","AGAP1","pred"
"Q7Z699","Q92519","SPRED1","TRIB2","pred"
"Q7Z699","Q9Y4K3","SPRED1","TRAF6","pred"
"Q7Z699","Q96Q42","SPRED1","ALS2","pred"
"Q7Z699","Q9NPF4","SPRED1","OSGEP","exp"
"Q7Z699","Q9P104","SPRED1","DOK5","pred"
"Q7Z699","Q9Y4H2","SPRED1","IRS2","pred"
"Q7Z699","Q9Y478","SPRED1","PRKAB1","pred"
"Q7Z699","Q9C004","SPRED1","SPRY4","pred"
"Q7Z699","Q8TEW6","SPRED1","DOK4","pred"
"Q7Z699","Q9NSE2","SPRED1","CISH","pred"
"Q7Z699","Q9ULL1","SPRED1","PLEKHG1","pred"
"Q7Z699","Q8TED9","SPRED1","AFAP1L1","pred"
"Q7Z699","Q9UBS4","SPRED1","DNAJB11","exp"
"Q7Z699","Q8TER5","SPRED1","ARHGEF40","pred"
"Q7Z699","Q8WZ42","SPRED1","TTN","pred"
"Q7Z699","Q9UQF2","SPRED1","MAPK8IP1","pred"
"Q7Z699","Q86WG5","SPRED1","SBF2","pred"
"Q7Z699","Q8WU20","SPRED1","FRS2","pred"
"Q7Z699","Q86XP1","SPRED1","DGKH","pred"
"Q7Z699","Q8NDX1","SPRED1","PSD4","pred"
"Q7Z699","Q8WWN8","SPRED1","ARAP3","pred"
"Q7Z699","Q8IUH5","SPRED1","ZDHHC17","exp"
"Q7Z699","Q99704","SPRED1","DOK1","pred"
"Q7Z699","Q99500","SPRED1","S1PR3","pred"
"Q7Z699","Q8IVE3","SPRED1","PLEKHH2","pred"
"Q7Z699","Q9UKW4","SPRED1","VAV3","pred"
"Q7Z699","Q9UL46","SPRED1","PSME2","pred"
"Q7Z699","Q96CS7","SPRED1","PLEKHB2","pred"
"Q7Z699","Q9Y5J5","SPRED1","PHLDA3","pred"
"Q7Z699","Q9Y272","SPRED1","RASD1","pred"
"Q7Z699","Q96RU7","SPRED1","TRIB3","pred"
"Q7Z6A9","Q8NI17","BTLA","IL31RA","pred"
"Q7Z6B7","Q92619","SRGAP1","ARHGAP45","pred"
"Q7Z7A4","Q92619","PXK","ARHGAP45","pred"
"Q86SG7","Q8IV20","LYG2","LACC1","exp"
"Q86SG7","Q8NI17","LYG2","IL31RA","exp"
"Q86SJ6","Q8IV20","DSG4","LACC1","exp"
"Q86SJ6","Q8NI17","DSG4","IL31RA","exp"
"Q86VZ6","Q9Y4A5","JAZF1","TRRAP","exp;ortho"
"Q86VZ6","Q8N122","JAZF1","RPTOR","ortho"
"Q86VZ6","Q9BVC4","JAZF1","MLST8","ortho"
"Q86VZ6","Q8N5C8","JAZF1","TAB3","pred"
"Q86VZ6","Q9Y4W2","JAZF1","LAS1L","ortho"
"Q86VZ6","Q96A08","JAZF1","HIST1H2BA","exp"
"Q86VZ6","Q9Y265","JAZF1","RUVBL1","exp"
"Q86VZ6","Q9BUI4","JAZF1","POLR3C","ortho"
"Q86VZ6","Q9Y4K3","JAZF1","TRAF6","pred"
"Q86VZ6","Q99759","JAZF1","MAP3K3","pred"
"Q86VZ6","Q9HAT8","JAZF1","PELI2","pred"
"Q86VZ6","Q9UBE8","JAZF1","NLK","pred"
"Q86VZ6","Q96Q15","JAZF1","SMG1","ortho"
"Q86VZ6","Q8N2H9","JAZF1","PELI3","pred"
"Q86VZ6","Q9UL54","JAZF1","TAOK2","pred"
"Q86VZ6","Q9HAF1","JAZF1","MEAF6","exp"
"Q86VZ6","Q9NV56","JAZF1","MRGBP","ortho"
"Q86VZ6","Q969H0","JAZF1","FBXW7","ortho"
"Q86VZ6","Q86VZ6","JAZF1","JAZF1","ortho"
"Q86W25","Q9HC29","NLRP13","NOD2","pred"
"Q86W28","Q9HC29","NLRP8","NOD2","pred"
"Q86WV1","Q9Y2R2","SKAP1","PTPN22","pred"
"Q86WX3","Q9Y2R2","RPS19BP1","PTPN22","exp"
"Q86XT4","Q9HC29","TRIM50","NOD2","exp"
"Q86Y07","Q9HC29","VRK2","NOD2","pred"
"Q86YT6","Q9Y2R2","MIB1","PTPN22","exp"
"Q8IUC6","Q9HC29","TICAM1","NOD2","pred"
"Q8IUD6","Q9HC29","RNF135","NOD2","pred"
"Q8IUD6","Q9Y2R2","RNF135","PTPN22","pred"
"Q8IUK8","Q9UNG2","CBLN2","TNFSF18","pred"
"Q8IV20","Q8IXS6","LACC1","PALM2","exp"
"Q8IV20","Q99598","LACC1","TSNAX","exp"
"Q8IV20","Q9NX31","LACC1","OSER1","exp"
"Q8IV20","Q96DT7","LACC1","ZBTB10","exp"
"Q8IV20","Q8TF66","LACC1","LRRC15","exp"
"Q8IV20","Q9UKJ3","LACC1","GPATCH8","exp"
"Q8IV20","Q8TCU4","LACC1","ALMS1","exp"
"Q8IV20","Q96ST3","LACC1","SIN3A","exp"
"Q8IV20","Q9H7L9","LACC1","SUDS3","exp"
"Q8IV20","Q9Y5X2","LACC1","SNX8","exp"
"Q8IV20","Q9Y2I1","LACC1","NISCH","exp"
"Q8IV20","Q9HAW4","LACC1","CLSPN","exp"
"Q8IV20","Q96QB1","LACC1","DLC1","exp"
"Q8IV20","Q9UI33","LACC1","SCN11A","exp"
"Q8IV20","Q9Y446","LACC1","PKP3","exp"
"Q8IV20","Q8IWZ8","LACC1","SUGP1","exp"
"Q8IWW6","Q92619","ARHGAP12","ARHGAP45","pred"
"Q8IXA5","Q8NI17","SPACA3","IL31RA","pred"
"Q8IY34","Q9HC29","SLC15A3","NOD2","exp"
"Q8IYM9","Q9HC29","TRIM22","NOD2","pred"
"Q8IZY2","Q92619","ABCA7","ARHGAP45","pred"
"Q8N103","Q93052","TAGAP","LPP","pred"
"Q8N103","Q92854","TAGAP","SEMA4D","pred"
"Q8N103","Q92619","TAGAP","ARHGAP45","pred"
"Q8N103","Q8N392","TAGAP","ARHGAP18","pred"
"Q8N103","Q9BRR9","TAGAP","ARHGAP9","pred"
"Q8N103","Q96P48","TAGAP","ARAP1","pred"
"Q8N103","Q8N264","TAGAP","ARHGAP24","pred"
"Q8N392","Q92619","ARHGAP18","ARHGAP45","pred"
"Q8N423","Q92619","LILRB2","ARHGAP45","pred"
"Q8N5C8","Q9HC29","TAB3","NOD2","pred"
"Q8N697","Q9HC29","SLC15A4","NOD2","exp"
"Q8N720","Q9Y2R2","ZNF655","PTPN22","pred"
"Q8N8M0","Q9HC29","NAT16","NOD2","exp"
"Q8NCF5","Q9HC29","NFATC2IP","NOD2","pred"
"Q8NET5","Q8NI17","NFAM1","IL31RA","pred"
"Q8NET5","Q9HC29","NFAM1","NOD2","pred"
"Q8NET5","Q9Y2R2","NFAM1","PTPN22","pred"
"Q8NI17","Q9NZQ7","IL31RA","CD274","pred"
"Q8NI17","Q9Y446","IL31RA","PKP3","exp"
"Q8NI17","Q92835","IL31RA","INPP5D","pred"
"Q8NI17","Q8TAU0","IL31RA","NKX2-3","pred"
"Q8NI17","Q9BQ51","IL31RA","PDCD1LG2","pred"
"Q8NI17","Q92956","IL31RA","TNFRSF14","pred"
"Q8NI17","Q9Y6N7","IL31RA","ROBO1","pred"
"Q8NI17","Q9ULW8","IL31RA","PADI3","exp"
"Q8NI17","Q969J5","IL31RA","IL22RA2","pred"
"Q8NI17","Q9UBD9","IL31RA","CLCF1","pred"
"Q8NI17","Q9NPH9","IL31RA","IL26","pred"
"Q8NI17","Q9Y279","IL31RA","VSIG4","pred"
"Q8NI17","Q9GZX6","IL31RA","IL22","pred"
"Q8NI17","Q99650","IL31RA","OSMR","pred"
"Q8NI17","Q9UNN8","IL31RA","PROCR","exp"
"Q8NI17","Q8TF66","IL31RA","LRRC15","exp"
"Q8NI17","Q9NSA3","IL31RA","CTNNBIP1","pred"
"Q8NI17","Q9NYY1","IL31RA","IL20","pred"
"Q8NI17","Q9BUT9","IL31RA","MCRIP2","pred"
"Q8NI17","Q9Y3R4","IL31RA","NEU2","exp"
"Q8NI17","Q99665","IL31RA","IL12RB2","pred"
"Q8NI17","Q9Y4K1","IL31RA","CRYBG1","exp"
"Q8NI38","Q9HC29","NFKBID","NOD2","pred"
